TAB NAME: reels.csv>
index,GearID,Brand,Series,Model,SizeClass,Variant,Tier,GearRatio,RetrieveCmPerTurn,MaxDragKg,WeightG,LineCapacityIndex,Smoothness,Rigidity,WindingTorque,Response,DragStartup,WaterResistance,PriceJPY,PrimaryUse,Status
reel-0163,Daiva,CERTEX,8000XG,8000,XG,flagship,6.1,157,17.8,388,0.46,72,66,56,73,62,60,56700,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0164,Daiva,CERTEX,10000PG,10000,PG,flagship,4.6,111,22.4,459,0.49,72,66,65,67,62,60,66800,大型青物/オフショア,FICTIONAL_CONTENT
reel-0165,Daiva,CERTEX,10000HG,10000,HG,flagship,5.7,152,21.8,451,0.49,72,66,58,67,62,60,65500,大型青物/オフショア,FICTIONAL_CONTENT
reel-0166,Daiva,CERTEX,14000PG,14000,PG,flagship,4.6,119,25.5,594,0.54,72,66,65,67,62,60,83500,大型青物/オフショア,FICTIONAL_CONTENT
reel-0167,Daiva,CERTEX,14000HG,14000,HG,flagship,5.7,163,24.8,586,0.54,72,66,58,67,62,60,81900,大型青物/オフショア,FICTIONAL_CONTENT
reel-0168,Daiva,CERTEX,18000PG,18000,PG,flagship,4.6,125,28.6,693,0.57,72,66,65,67,62,60,100100,Big Game,FICTIONAL_CONTENT
reel-0169,Daiva,CERTEX,18000HG,18000,HG,flagship,5.7,171,27.7,685,0.57,72,66,58,67,62,60,98300,Big Game,FICTIONAL_CONTENT
reel-0170,Daiva,CERTEX,20000PG,20000,PG,flagship,4.6,127,30.6,747,0.59,72,66,65,67,62,60,109400,Big Game,FICTIONAL_CONTENT
reel-0171,Daiva,CERTEX,20000HG,20000,HG,flagship,5.7,174,29.7,739,0.59,72,66,58,67,62,60,107400,Big Game,FICTIONAL_CONTENT
reel-0172,Arvo Garsen,ORION,2000S,2000,S,entry,5.2,63,4.4,200,0.26,58,68,68,55,58,62,6500,ライトゲーム,FICTIONAL_CONTENT
reel-0173,Arvo Garsen,ORION,2000HG,2000,HG,entry,6.0,77,4.4,204,0.3,58,68,68,55,58,62,6700,ライトゲーム,FICTIONAL_CONTENT
reel-0174,Arvo Garsen,ORION,2500S,2500,S,entry,5.2,69,5.5,228,0.28,58,68,68,55,58,62,7500,万能小〜中型,FICTIONAL_CONTENT
reel-0175,Arvo Garsen,ORION,2500,2500,STD,entry,5.2,69,5.5,232,0.32,58,68,68,55,58,62,7500,万能小〜中型,FICTIONAL_CONTENT
reel-0176,Arvo Garsen,ORION,2500HG,2500,HG,entry,6.0,84,5.5,232,0.32,58,68,68,55,58,62,7800,万能小〜中型,FICTIONAL_CONTENT
reel-0177,Arvo Garsen,ORION,3000,3000,STD,entry,5.2,75,7.6,255,0.34,58,68,68,55,58,62,8500,万能小〜中型,FICTIONAL_CONTENT
reel-0178,Arvo Garsen,ORION,3000HG,3000,HG,entry,6.0,92,7.6,255,0.34,58,68,68,55,58,62,8800,万能小〜中型,FICTIONAL_CONTENT
reel-0179,Arvo Garsen,ORION,3000XG,3000,XG,entry,6.4,98,7.6,255,0.34,58,68,67,60,58,62,9200,万能小〜中型,FICTIONAL_CONTENT
reel-0180,Arvo Garsen,ORION,4000,4000,STD,entry,5.2,87,10.9,289,0.38,58,68,68,55,58,62,10200,シーバス/サーフ,FICTIONAL_CONTENT
reel-0181,Arvo Garsen,ORION,4000HG,4000,HG,entry,6.0,107,10.9,289,0.38,58,68,68,55,58,62,10600,シーバス/サーフ,FICTIONAL_CONTENT
reel-0182,Arvo Garsen,ORION,4000XG,4000,XG,entry,6.4,114,10.9,289,0.38,58,68,67,60,58,62,11000,シーバス/サーフ,FICTIONAL_CONTENT
reel-0183,Arvo Garsen,ORION,5000,5000,STD,entry,5.2,92,13.1,323,0.4,58,68,68,55,58,62,12200,シーバス/サーフ,FICTIONAL_CONTENT
reel-0184,Arvo Garsen,ORION,5000HG,5000,HG,entry,6.0,113,13.1,323,0.4,58,68,68,55,58,62,12700,シーバス/サーフ,FICTIONAL_CONTENT
reel-0185,Arvo Garsen,ORION,5000XG,5000,XG,entry,6.4,120,13.1,323,0.4,58,68,67,60,58,62,13200,シーバス/サーフ,FICTIONAL_CONTENT
reel-0186,Arvo Garsen,REVOX,2500S,2500,S,mid,5.2,69,5.5,222,0.28,58,68,68,55,58,62,10800,万能小〜中型,FICTIONAL_CONTENT
reel-0187,Arvo Garsen,REVOX,2500,2500,STD,mid,5.2,69,5.5,226,0.32,58,68,68,55,58,62,10800,万能小〜中型,FICTIONAL_CONTENT
reel-0188,Arvo Garsen,REVOX,2500HG,2500,HG,mid,6.0,84,5.5,226,0.32,58,68,68,55,58,62,11200,万能小〜中型,FICTIONAL_CONTENT
reel-0189,Arvo Garsen,REVOX,3000,3000,STD,mid,5.2,75,7.6,248,0.34,58,68,68,55,58,62,12200,万能小〜中型,FICTIONAL_CONTENT
reel-0190,Arvo Garsen,REVOX,3000HG,3000,HG,mid,6.0,92,7.6,248,0.34,58,68,68,55,58,62,12700,万能小〜中型,FICTIONAL_CONTENT
reel-0191,Arvo Garsen,REVOX,3000XG,3000,XG,mid,6.4,98,7.6,248,0.34,58,68,67,60,58,62,13200,万能小〜中型,FICTIONAL_CONTENT
reel-0192,Arvo Garsen,REVOX,4000,4000,STD,mid,5.2,87,10.9,280,0.38,58,68,68,55,58,62,14700,シーバス/サーフ,FICTIONAL_CONTENT
reel-0193,Arvo Garsen,REVOX,4000HG,4000,HG,mid,6.0,107,10.9,280,0.38,58,68,68,55,58,62,15300,シーバス/サーフ,FICTIONAL_CONTENT
reel-0194,Arvo Garsen,REVOX,4000XG,4000,XG,mid,6.4,114,10.9,280,0.38,58,68,67,60,58,62,15900,シーバス/サーフ,FICTIONAL_CONTENT
reel-0195,Arvo Garsen,REVOX,5000,5000,STD,mid,5.2,92,13.1,314,0.4,58,68,68,55,58,62,17600,シーバス/サーフ,FICTIONAL_CONTENT
reel-0196,Arvo Garsen,REVOX,5000HG,5000,HG,mid,6.0,113,13.1,314,0.4,58,68,68,55,58,62,18300,シーバス/サーフ,FICTIONAL_CONTENT
reel-0197,Arvo Garsen,REVOX,5000XG,5000,XG,mid,6.4,120,13.1,314,0.4,58,68,67,60,58,62,19100,シーバス/サーフ,FICTIONAL_CONTENT
reel-0198,Arvo Garsen,REVOX,6000PG,6000,PG,mid,4.6,85,15.7,371,0.43,58,68,77,55,58,62,22900,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0199,Arvo Garsen,REVOX,6000HG,6000,HG,mid,5.7,117,15.3,363,0.43,58,68,68,55,58,62,22400,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0200,Arvo Garsen,REVOX,6000XG,6000,XG,mid,6.1,125,15.3,363,0.43,58,68,67,60,58,62,23300,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0201,Arvo Garsen,REVOX,8000PG,8000,PG,mid,4.6,88,20.2,481,0.46,58,68,77,55,58,62,31200,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0202,Arvo Garsen,REVOX,8000HG,8000,HG,mid,5.7,120,19.6,473,0.46,58,68,68,55,58,62,30600,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0203,Arvo Garsen,REVOX,8000XG,8000,XG,mid,6.1,129,19.6,473,0.46,58,68,67,60,58,62,31800,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0204,Arvo Garsen,TORQON,4000,4000,STD,power,5.2,87,11.7,280,0.38,58,76,68,55,58,62,20200,シーバス/サーフ,FICTIONAL_CONTENT
reel-0205,Arvo Garsen,TORQON,4000HG,4000,HG,power,6.0,107,11.7,280,0.38,58,76,68,55,58,62,21100,シーバス/サーフ,FICTIONAL_CONTENT
reel-0206,Arvo Garsen,TORQON,4000XG,4000,XG,power,6.4,114,11.7,280,0.38,58,76,67,60,58,62,21900,シーバス/サーフ,FICTIONAL_CONTENT
reel-0207,Arvo Garsen,TORQON,5000,5000,STD,power,5.2,92,14.0,314,0.4,58,76,68,55,58,62,24300,シーバス/サーフ,FICTIONAL_CONTENT
reel-0208,Arvo Garsen,TORQON,5000HG,5000,HG,power,6.0,113,14.0,314,0.4,58,76,68,55,58,62,25300,シーバス/サーフ,FICTIONAL_CONTENT
reel-0209,Arvo Garsen,TORQON,5000XG,5000,XG,power,6.4,120,14.0,314,0.4,58,76,67,60,58,62,26200,シーバス/サーフ,FICTIONAL_CONTENT
reel-0210,Arvo Garsen,TORQON,6000PG,6000,PG,power,4.6,85,16.8,371,0.43,58,76,77,55,58,62,31500,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0211,Arvo Garsen,TORQON,6000HG,6000,HG,power,5.7,117,16.3,363,0.43,58,76,68,55,58,62,30900,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0212,Arvo Garsen,TORQON,6000XG,6000,XG,power,6.1,125,16.3,363,0.43,58,76,67,60,58,62,32100,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0213,Arvo Garsen,TORQON,8000PG,8000,PG,power,4.6,88,21.6,481,0.46,58,76,77,55,58,62,42900,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0214,Arvo Garsen,TORQON,8000HG,8000,HG,power,5.7,120,21.0,473,0.46,58,76,68,55,58,62,42100,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0215,Arvo Garsen,TORQON,8000XG,8000,XG,power,6.1,129,21.0,473,0.46,58,76,67,60,58,62,43700,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0216,Arvo Garsen,TORQON,10000PG,10000,PG,power,4.6,91,26.4,558,0.49,58,76,77,55,58,62,51500,大型青物/オフショア,FICTIONAL_CONTENT
reel-0217,Arvo Garsen,TORQON,10000HG,10000,HG,power,5.7,125,25.7,550,0.49,58,76,68,55,58,62,50500,大型青物/オフショア,FICTIONAL_CONTENT
reel-0218,Arvo Garsen,TORQON,14000PG,14000,PG,power,4.6,98,30.0,723,0.54,58,76,77,55,58,62,64400,大型青物/オフショア,FICTIONAL_CONTENT
reel-0219,Arvo Garsen,TORQON,14000HG,14000,HG,power,5.7,134,29.2,715,0.54,58,76,68,55,58,62,63200,大型青物/オフショア,FICTIONAL_CONTENT
reel-0220,Arvo Garsen,TORQON,18000PG,18000,PG,power,4.6,103,33.6,844,0.57,58,76,77,55,58,62,77300,Big Game,FICTIONAL_CONTENT
reel-0221,Arvo Garsen,TORQON,18000HG,18000,HG,power,5.7,141,32.7,836,0.57,58,76,68,55,58,62,75800,Big Game,FICTIONAL_CONTENT
reel-0222,Arvo Garsen,TORQON,20000PG,20000,PG,power,4.6,104,36.0,910,0.59,58,76,77,55,58,62,84400,Big Game,FICTIONAL_CONTENT
reel-0223,Arvo Garsen,TORQON,20000HG,20000,HG,power,5.7,143,35.0,902,0.59,58,76,68,55,58,62,82800,Big Game,FICTIONAL_CONTENT
reel-0224,Arvo Garsen,TORQON,30000PG,30000,PG,power,4.6,108,42.0,1086,0.65,58,76,77,55,58,62,98700,Big Game,FICTIONAL_CONTENT
reel-0225,Arvo Garsen,TORQON,30000HG,30000,HG,power,5.7,147,40.8,1078,0.65,58,76,68,55,58,62,96900,Big Game,FICTIONAL_CONTENT
reel-0226,Gamakaze,SEIRAN,1000S,1000,S,entry,5.2,61,3.2,171,0.21,62,66,64,59,66,61,7500,ライトゲーム,FICTIONAL_CONTENT
reel-0227,Gamakaze,SEIRAN,1000HG,1000,HG,entry,6.0,74,3.2,175,0.24,62,66,64,59,66,61,7800,ライトゲーム,FICTIONAL_CONTENT
reel-0228,Gamakaze,SEIRAN,2000S,2000,S,entry,5.2,67,4.3,187,0.26,62,66,64,59,66,61,8400,ライトゲーム,FICTIONAL_CONTENT
reel-0229,Gamakaze,SEIRAN,2000HG,2000,HG,entry,6.0,82,4.3,191,0.3,62,66,64,59,66,61,8700,ライトゲーム,FICTIONAL_CONTENT
reel-0230,Gamakaze,SEIRAN,2500S,2500,S,entry,5.2,74,5.4,213,0.28,62,66,64,59,66,61,9700,万能小〜中型,FICTIONAL_CONTENT
reel-0231,Gamakaze,SEIRAN,2500,2500,STD,entry,5.2,74,5.4,217,0.32,62,66,64,59,66,61,9700,万能小〜中型,FICTIONAL_CONTENT
reel-0232,Gamakaze,SEIRAN,2500HG,2500,HG,entry,6.0,90,5.4,217,0.32,62,66,64,59,66,61,10100,万能小〜中型,FICTIONAL_CONTENT
reel-0233,Gamakaze,SEIRAN,3000,3000,STD,entry,5.2,80,7.6,239,0.34,62,66,64,59,66,61,11000,万能小〜中型,FICTIONAL_CONTENT
reel-0234,Gamakaze,SEIRAN,3000HG,3000,HG,entry,6.0,98,7.6,239,0.34,62,66,64,59,66,61,11400,万能小〜中型,FICTIONAL_CONTENT
reel-0235,Gamakaze,SEIRAN,3000XG,3000,XG,entry,6.4,105,7.6,239,0.34,62,66,63,64,66,61,11900,万能小〜中型,FICTIONAL_CONTENT
reel-0236,Gamakaze,SEIRAN,4000,4000,STD,entry,5.2,93,10.8,271,0.38,62,66,64,59,66,61,13200,シーバス/サーフ,FICTIONAL_CONTENT
reel-0237,Gamakaze,SEIRAN,4000HG,4000,HG,entry,6.0,114,10.8,271,0.38,62,66,64,59,66,61,13700,シーバス/サーフ,FICTIONAL_CONTENT
reel-0238,Gamakaze,SEIRAN,4000XG,4000,XG,entry,6.4,121,10.8,271,0.38,62,66,63,64,66,61,14300,シーバス/サーフ,FICTIONAL_CONTENT
reel-0239,Gamakaze,GOKUTO,2500S,2500,S,mid,5.2,74,5.4,207,0.28,62,66,64,59,66,61,13100,万能小〜中型,FICTIONAL_CONTENT
reel-0240,Gamakaze,GOKUTO,2500,2500,STD,mid,5.2,74,5.4,211,0.32,62,66,64,59,66,61,13100,万能小〜中型,FICTIONAL_CONTENT
reel-0241,Gamakaze,GOKUTO,2500HG,2500,HG,mid,6.0,90,5.4,211,0.32,62,66,64,59,66,61,13600,万能小〜中型,FICTIONAL_CONTENT
reel-0242,Gamakaze,GOKUTO,3000,3000,STD,mid,5.2,80,7.6,232,0.34,62,66,64,59,66,61,14900,万能小〜中型,FICTIONAL_CONTENT
reel-0243,Gamakaze,GOKUTO,3000HG,3000,HG,mid,6.0,98,7.6,232,0.34,62,66,64,59,66,61,15400,万能小〜中型,FICTIONAL_CONTENT
reel-0244,Gamakaze,GOKUTO,3000XG,3000,XG,mid,6.4,105,7.6,232,0.34,62,66,63,64,66,61,16000,万能小〜中型,FICTIONAL_CONTENT
reel-0245,Gamakaze,GOKUTO,4000,4000,STD,mid,5.2,93,10.8,263,0.38,62,66,64,59,66,61,17800,シーバス/サーフ,FICTIONAL_CONTENT
reel-0246,Gamakaze,GOKUTO,4000HG,4000,HG,mid,6.0,114,10.8,263,0.38,62,66,64,59,66,61,18500,シーバス/サーフ,FICTIONAL_CONTENT
reel-0247,Gamakaze,GOKUTO,4000XG,4000,XG,mid,6.4,121,10.8,263,0.38,62,66,63,64,66,61,19200,シーバス/サーフ,FICTIONAL_CONTENT
reel-0248,Gamakaze,GOKUTO,5000,5000,STD,mid,5.2,98,13.0,294,0.4,62,66,64,59,66,61,21400,シーバス/サーフ,FICTIONAL_CONTENT
reel-0249,Gamakaze,GOKUTO,5000HG,5000,HG,mid,6.0,120,13.0,294,0.4,62,66,64,59,66,61,22200,シーバス/サーフ,FICTIONAL_CONTENT
reel-0250,Gamakaze,GOKUTO,5000XG,5000,XG,mid,6.4,128,13.0,294,0.4,62,66,63,64,66,61,23100,シーバス/サーフ,FICTIONAL_CONTENT
reel-0251,Gamakaze,GOKUTO,6000PG,6000,PG,mid,4.6,91,15.6,348,0.43,62,66,72,59,66,61,27700,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0252,Gamakaze,GOKUTO,6000HG,6000,HG,mid,5.7,124,15.1,340,0.43,62,66,64,59,66,61,27200,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0253,Gamakaze,GOKUTO,6000XG,6000,XG,mid,6.1,133,15.1,340,0.43,62,66,63,64,66,61,28200,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0254,Gamakaze,GOKUTO,8000PG,8000,PG,mid,4.6,94,20.0,451,0.46,62,66,72,59,66,61,37800,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0255,Gamakaze,GOKUTO,8000HG,8000,HG,mid,5.7,128,19.4,443,0.46,62,66,64,59,66,61,37100,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0256,Gamakaze,GOKUTO,8000XG,8000,XG,mid,6.1,137,19.4,443,0.46,62,66,63,64,66,61,38500,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0257,Gamakaze,KISHIN,4000,4000,STD,power,5.2,93,11.6,263,0.38,62,74,64,59,66,61,24400,シーバス/サーフ,FICTIONAL_CONTENT
reel-0258,Gamakaze,KISHIN,4000HG,4000,HG,power,6.0,114,11.6,263,0.38,62,74,64,59,66,61,25400,シーバス/サーフ,FICTIONAL_CONTENT
reel-0259,Gamakaze,KISHIN,4000XG,4000,XG,power,6.4,121,11.6,263,0.38,62,74,63,64,66,61,26400,シーバス/サーフ,FICTIONAL_CONTENT
reel-0260,Gamakaze,KISHIN,5000,5000,STD,power,5.2,98,13.9,294,0.4,62,74,64,59,66,61,29300,シーバス/サーフ,FICTIONAL_CONTENT
reel-0261,Gamakaze,KISHIN,5000HG,5000,HG,power,6.0,120,13.9,294,0.4,62,74,64,59,66,61,30500,シーバス/サーフ,FICTIONAL_CONTENT
reel-0262,Gamakaze,KISHIN,5000XG,5000,XG,power,6.4,128,13.9,294,0.4,62,74,63,64,66,61,31600,シーバス/サーフ,FICTIONAL_CONTENT
reel-0263,Gamakaze,KISHIN,6000PG,6000,PG,power,4.6,91,16.7,348,0.43,62,74,72,59,66,61,38000,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0264,Gamakaze,KISHIN,6000HG,6000,HG,power,5.7,124,16.2,340,0.43,62,74,64,59,66,61,37200,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0265,Gamakaze,KISHIN,6000XG,6000,XG,power,6.1,133,16.2,340,0.43,62,74,63,64,66,61,38700,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0266,Gamakaze,KISHIN,8000PG,8000,PG,power,4.6,94,21.4,451,0.46,62,74,72,59,66,61,51800,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0267,Gamakaze,KISHIN,8000HG,8000,HG,power,5.7,128,20.8,443,0.46,62,74,64,59,66,61,50800,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0268,Gamakaze,KISHIN,8000XG,8000,XG,power,6.1,137,20.8,443,0.46,62,74,63,64,66,61,52700,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0269,Gamakaze,KISHIN,10000PG,10000,PG,power,4.6,97,26.2,523,0.49,62,74,72,59,66,61,62100,大型青物/オフショア,FICTIONAL_CONTENT
reel-0270,Gamakaze,KISHIN,10000HG,10000,HG,power,5.7,133,25.4,515,0.49,62,74,64,59,66,61,61000,大型青物/オフショア,FICTIONAL_CONTENT
reel-0271,Gamakaze,KISHIN,14000PG,14000,PG,power,4.6,104,29.8,678,0.54,62,74,72,59,66,61,77700,大型青物/オフショア,FICTIONAL_CONTENT
reel-0272,Gamakaze,KISHIN,14000HG,14000,HG,power,5.7,143,28.9,670,0.54,62,74,64,59,66,61,76200,大型青物/オフショア,FICTIONAL_CONTENT
reel-0273,Gamakaze,KISHIN,18000PG,18000,PG,power,4.6,110,33.3,791,0.57,62,74,72,59,66,61,93200,Big Game,FICTIONAL_CONTENT
reel-0274,Gamakaze,KISHIN,18000HG,18000,HG,power,5.7,150,32.4,783,0.57,62,74,64,59,66,61,91400,Big Game,FICTIONAL_CONTENT
reel-0275,Major Crest,ENTRYX,1000S,1000,S,entry,5.2,60,2.8,176,0.21,55,58,59,58,55,53,3800,ライトゲーム,FICTIONAL_CONTENT
reel-0276,Major Crest,ENTRYX,1000HG,1000,HG,entry,6.0,73,2.8,180,0.24,55,58,59,58,55,53,4000,ライトゲーム,FICTIONAL_CONTENT
reel-0277,Major Crest,ENTRYX,2000S,2000,S,entry,5.2,65,3.8,193,0.26,55,58,59,58,55,53,4300,ライトゲーム,FICTIONAL_CONTENT
reel-0278,Major Crest,ENTRYX,2000HG,2000,HG,entry,6.0,80,3.8,197,0.3,55,58,59,58,55,53,4500,ライトゲーム,FICTIONAL_CONTENT
reel-0279,Major Crest,ENTRYX,2500S,2500,S,entry,5.2,72,4.7,220,0.28,55,58,59,58,55,53,5000,万能小〜中型,FICTIONAL_CONTENT
reel-0280,Major Crest,ENTRYX,2500,2500,STD,entry,5.2,72,4.7,224,0.32,55,58,59,58,55,53,5000,万能小〜中型,FICTIONAL_CONTENT
reel-0281,Major Crest,ENTRYX,2500HG,2500,HG,entry,6.0,88,4.7,224,0.32,55,58,59,58,55,53,5200,万能小〜中型,FICTIONAL_CONTENT
reel-0282,Major Crest,ENTRYX,3000,3000,STD,entry,5.2,79,6.6,246,0.34,55,58,59,58,55,53,5700,万能小〜中型,FICTIONAL_CONTENT
reel-0283,Major Crest,ENTRYX,3000HG,3000,HG,entry,6.0,96,6.6,246,0.34,55,58,59,58,55,53,5900,万能小〜中型,FICTIONAL_CONTENT
reel-0284,Major Crest,ENTRYX,3000XG,3000,XG,entry,6.4,103,6.6,246,0.34,55,58,58,62,55,53,6100,万能小〜中型,FICTIONAL_CONTENT
reel-0285,Major Crest,ENTRYX,4000,4000,STD,entry,5.2,91,9.4,278,0.38,55,58,59,58,55,53,6800,シーバス/サーフ,FICTIONAL_CONTENT
reel-0286,Major Crest,ENTRYX,4000HG,4000,HG,entry,6.0,112,9.4,278,0.38,55,58,59,58,55,53,7100,シーバス/サーフ,FICTIONAL_CONTENT
reel-0287,Major Crest,ENTRYX,4000XG,4000,XG,entry,6.4,119,9.4,278,0.38,55,58,58,62,55,53,7300,シーバス/サーフ,FICTIONAL_CONTENT
reel-0288,Major Crest,CROSSLINK,2000S,2000,S,value,5.2,65,3.8,187,0.26,55,58,59,58,55,53,5600,ライトゲーム,FICTIONAL_CONTENT
reel-0289,Major Crest,CROSSLINK,2000HG,2000,HG,value,6.0,80,3.8,191,0.3,55,58,59,58,55,53,5900,ライトゲーム,FICTIONAL_CONTENT
reel-0290,Major Crest,CROSSLINK,2500S,2500,S,value,5.2,72,4.7,213,0.28,55,58,59,58,55,53,6500,万能小〜中型,FICTIONAL_CONTENT
reel-0291,Major Crest,CROSSLINK,2500,2500,STD,value,5.2,72,4.7,217,0.32,55,58,59,58,55,53,6500,万能小〜中型,FICTIONAL_CONTENT
reel-0292,Major Crest,CROSSLINK,2500HG,2500,HG,value,6.0,88,4.7,217,0.32,55,58,59,58,55,53,6800,万能小〜中型,FICTIONAL_CONTENT
reel-0293,Major Crest,CROSSLINK,3000,3000,STD,value,5.2,79,6.6,238,0.34,55,58,59,58,55,53,7400,万能小〜中型,FICTIONAL_CONTENT
reel-0294,Major Crest,CROSSLINK,3000HG,3000,HG,value,6.0,96,6.6,238,0.34,55,58,59,58,55,53,7700,万能小〜中型,FICTIONAL_CONTENT
reel-0295,Major Crest,CROSSLINK,3000XG,3000,XG,value,6.4,103,6.6,238,0.34,55,58,58,62,55,53,8000,万能小〜中型,FICTIONAL_CONTENT
reel-0296,Major Crest,CROSSLINK,4000,4000,STD,value,5.2,91,9.4,270,0.38,55,58,59,58,55,53,8900,シーバス/サーフ,FICTIONAL_CONTENT
reel-0297,Major Crest,CROSSLINK,4000HG,4000,HG,value,6.0,112,9.4,270,0.38,55,58,59,58,55,53,9200,シーバス/サーフ,FICTIONAL_CONTENT
reel-0298,Major Crest,CROSSLINK,4000XG,4000,XG,value,6.4,119,9.4,270,0.38,55,58,58,62,55,53,9600,シーバス/サーフ,FICTIONAL_CONTENT
reel-0299,Major Crest,CROSSLINK,5000,5000,STD,value,5.2,96,11.3,302,0.4,55,58,59,58,55,53,10700,シーバス/サーフ,FICTIONAL_CONTENT
reel-0300,Major Crest,CROSSLINK,5000HG,5000,HG,value,6.0,117,11.3,302,0.4,55,58,59,58,55,53,11100,シーバス/サーフ,FICTIONAL_CONTENT
reel-0301,Major Crest,CROSSLINK,5000XG,5000,XG,value,6.4,125,11.3,302,0.4,55,58,58,62,55,53,11500,シーバス/サーフ,FICTIONAL_CONTENT
reel-0302,Major Crest,CROSSLINK,6000PG,6000,PG,value,4.6,89,13.6,358,0.43,55,58,66,58,55,53,13800,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0303,Major Crest,CROSSLINK,6000HG,6000,HG,value,5.7,122,13.2,350,0.43,55,58,59,58,55,53,13600,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0304,Major Crest,CROSSLINK,6000XG,6000,XG,value,6.1,130,13.2,350,0.43,55,58,58,62,55,53,14100,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0305,Major Crest,PRIMEWAY,2500S,2500,S,mid,5.2,72,4.7,213,0.28,55,58,59,58,55,53,7900,万能小〜中型,FICTIONAL_CONTENT
reel-0306,Major Crest,PRIMEWAY,2500,2500,STD,mid,5.2,72,4.7,217,0.32,55,58,59,58,55,53,7900,万能小〜中型,FICTIONAL_CONTENT
reel-0307,Major Crest,PRIMEWAY,2500HG,2500,HG,mid,6.0,88,4.7,217,0.32,55,58,59,58,55,53,8200,万能小〜中型,FICTIONAL_CONTENT
reel-0308,Major Crest,PRIMEWAY,3000,3000,STD,mid,5.2,79,6.6,238,0.34,55,58,59,58,55,53,9000,万能小〜中型,FICTIONAL_CONTENT
reel-0309,Major Crest,PRIMEWAY,3000HG,3000,HG,mid,6.0,96,6.6,238,0.34,55,58,59,58,55,53,9300,万能小〜中型,FICTIONAL_CONTENT
reel-0310,Major Crest,PRIMEWAY,3000XG,3000,XG,mid,6.4,103,6.6,238,0.34,55,58,58,62,55,53,9700,万能小〜中型,FICTIONAL_CONTENT
reel-0311,Major Crest,PRIMEWAY,4000,4000,STD,mid,5.2,91,9.4,270,0.38,55,58,59,58,55,53,10800,シーバス/サーフ,FICTIONAL_CONTENT
reel-0312,Major Crest,PRIMEWAY,4000HG,4000,HG,mid,6.0,112,9.4,270,0.38,55,58,59,58,55,53,11200,シーバス/サーフ,FICTIONAL_CONTENT
reel-0313,Major Crest,PRIMEWAY,4000XG,4000,XG,mid,6.4,119,9.4,270,0.38,55,58,58,62,55,53,11600,シーバス/サーフ,FICTIONAL_CONTENT
reel-0314,Major Crest,PRIMEWAY,5000,5000,STD,mid,5.2,96,11.3,302,0.4,55,58,59,58,55,53,12900,シーバス/サーフ,FICTIONAL_CONTENT
reel-0315,Major Crest,PRIMEWAY,5000HG,5000,HG,mid,6.0,117,11.3,302,0.4,55,58,59,58,55,53,13400,シーバス/サーフ,FICTIONAL_CONTENT
reel-0316,Major Crest,PRIMEWAY,5000XG,5000,XG,mid,6.4,125,11.3,302,0.4,55,58,58,62,55,53,14000,シーバス/サーフ,FICTIONAL_CONTENT
reel-0317,Major Crest,PRIMEWAY,6000PG,6000,PG,mid,4.6,89,13.6,358,0.43,55,58,66,58,55,53,16700,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0318,Major Crest,PRIMEWAY,6000HG,6000,HG,mid,5.7,122,13.2,350,0.43,55,58,59,58,55,53,16400,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0319,Major Crest,PRIMEWAY,6000XG,6000,XG,mid,6.1,130,13.2,350,0.43,55,58,58,62,55,53,17100,ショアジギ/中型青物,FICTIONAL_CONTENT
reel-0320,Major Crest,PRIMEWAY,8000PG,8000,PG,mid,4.6,92,17.4,464,0.46,55,58,66,58,55,53,22800,ショアジギ/中型青物,FICTIONAL_CONTENT
